ST,ORI,GRP,DIV,YEAR,MSA,CD1,CD2,CD3,ADJD,OFF,M3,M4,M5,M6,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M24,F3,F4,F5,F6,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F24,AW,AB,AI,AO1,AH,AN
Florida,FL01318,4,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,0,2,3,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
Florida,FL01318,4,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,0,2,2,4,5,3,2,7,3,10,23,23,16,19,33,0,0,0,0,1,0,0,0,0,0,1,0,2,6,11,7,6,5,0,183,8,0,0,0,0
Florida,FL01318,4,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,0,1,5,8,3,2,1,1,0,0,2,3,0,3,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,0,1,0,42,2,0,0,0,0
Florida,FL01318,4,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,0,0,0,1,2,1,1,3,1,0,1,6,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,24,1,0,0,0,2
Florida,FL01318,4,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,5,1,2,2,0,1,1,0,4,0,0,2,1,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,29,1,0,0,0,0
Florida,FL01319,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,8,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,19,8,0,0,0,0
Florida,FL01319,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Florida,FL01319,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,0,1,0,0,2,1,0,0,0,0,1,10,9,6,4,4,3,0,0,0,1,0,0,0,0,0,1,2,0,2,1,2,1,0,1,0,10,42,0,0,0,0
Florida,FL01319,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,0,0,0,0,0,0,1,2,0,0,1,3,2,6,4,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
Florida,FL01319,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",190,0,0,0,1,1,0,2,0,0,1,1,7,9,7,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0
Florida,FL01319,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,1,0,0,0,0
Florida,FL01319,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0
Florida,FL01319,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,3,2,1,0,1,2,1,1,3,3,6,12,23,30,22,13,32,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,2,3,2,0,49,124,0,0,0,0
Florida,FL01319,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,1,1,3,5,3,4,10,7,3,11,19,19,20,17,9,15,0,0,0,0,1,1,1,2,1,4,6,1,4,6,9,2,1,5,0,25,166,0,0,0,0
Florida,FL01319,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,0,0,0,0,0,0,1,1,0,0,0,3,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,7,0,0,0,0
Florida,FL01319,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,0,0,0,0,1,1,2,0,1,1,2,5,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,8,14,0,0,0,0
Florida,FL01319,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",270,0,0,0,0,0,1,1,0,0,0,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,0,0,0,0
Florida,FL01321,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Florida,FL01321,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0
Florida,FL01321,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,7,0,0,0,0,0
Florida,FL01321,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Florida,FL01321,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Florida,FL01321,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,0,0,0,1,1,2,0,2,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,17,0,0,0,0,0
Florida,FL01321,6,South Atlantic,1961,529,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",011,0,0,0,1,1,2,2,2,1,0,0,3,6,7,4,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,1,0,4,41,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",012,0,0,0,0,0,0,0,1,0,0,1,3,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,14,2,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",020,0,0,0,2,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,16,8,12,6,5,7,1,3,5,4,1,6,5,4,4,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,22,71,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,8,2,2,4,5,4,3,2,2,3,2,13,15,13,5,9,14,0,0,1,1,0,0,2,0,0,1,0,1,2,4,2,3,1,2,0,26,100,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,88,29,38,35,25,21,12,8,10,7,8,39,21,15,5,7,2,0,2,0,0,2,0,0,0,1,1,1,0,1,0,0,1,0,0,0,155,224,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,189,73,55,41,29,33,17,17,12,8,14,34,46,37,25,30,44,0,33,21,15,13,12,10,10,11,9,5,4,16,16,11,10,4,7,0,348,563,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,6,4,6,2,6,3,0,0,2,0,0,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",100,0,1,0,10,13,11,2,1,2,1,3,8,12,10,9,2,2,0,0,0,1,1,0,0,0,0,1,0,0,1,3,2,1,0,0,0,64,33,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,0,0,1,1,2,1,4,5,3,7,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,32,3,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",130,4,1,0,1,1,2,0,0,0,1,3,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,13,9,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,7,6,11,8,14,15,9,5,6,8,5,33,34,31,17,17,16,0,0,0,0,1,0,0,0,2,0,1,1,3,4,1,0,1,1,0,42,215,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",160,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,3,1,0,3,0,0,2,0,0,0,11,3,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,7,2,11,3,3,5,2,1,0,1,5,7,5,5,8,1,6,0,2,0,1,0,0,1,0,1,0,0,0,2,4,1,1,0,1,0,53,33,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",190,2,5,3,4,9,5,3,6,6,6,6,37,24,38,32,29,84,0,0,0,0,0,0,0,0,0,0,1,1,0,6,8,8,7,23,0,32,321,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,0,0,0,1,0,1,2,3,3,3,1,1,0,0,0,0,0,0,0,1,0,2,1,0,1,2,3,1,0,0,0,20,6,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,2,6,5,17,21,17,22,15,102,118,132,87,96,145,0,0,0,0,0,0,0,0,1,1,2,0,11,10,15,8,6,12,0,584,267,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,0,2,1,0,2,3,4,5,3,2,36,49,54,60,38,111,0,0,0,0,2,0,1,1,1,2,0,1,5,12,21,19,9,25,0,34,435,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,2,6,16,23,43,58,85,74,87,84,507,909,1235,1295,1177,1968,0,1,1,1,0,4,3,6,15,19,20,28,113,228,326,248,168,221,0,6238,2733,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,18,12,26,38,39,24,23,37,32,31,36,174,151,139,114,58,120,0,1,1,6,9,12,15,9,15,17,11,20,64,61,56,34,21,35,0,452,1007,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,24,15,23,107,129,105,111,107,72,74,87,340,313,321,293,245,481,0,4,2,4,15,21,34,21,27,27,20,22,89,58,81,45,20,29,0,1409,1957,0,0,0,0
Florida,FL01602,2,South Atlantic,1961,386,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",260,254,83,88,9,13,14,20,17,13,15,14,30,30,28,24,10,21,0,151,56,47,1,2,3,3,2,4,4,2,4,5,7,4,2,7,0,566,420,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,No Juvenile Reported,"Age, Race Reported",011,0,0,0,0,1,4,2,0,0,0,1,3,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,16,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",012,0,1,1,0,0,0,0,0,0,0,1,2,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,2,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",020,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",030,0,1,2,3,0,4,3,3,4,7,2,10,3,5,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,13,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,0,0,0,0,1,1,2,4,3,6,2,8,11,8,5,3,7,0,0,0,0,0,0,1,1,2,1,2,3,7,3,2,0,0,3,0,22,64,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",050,36,5,15,22,28,20,13,7,11,16,5,47,16,8,3,1,4,0,1,0,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,159,104,0,0,0,2
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",060,49,30,24,23,17,23,18,8,9,10,6,41,25,18,9,12,17,0,7,3,3,4,3,2,1,1,3,1,2,6,6,15,7,7,3,0,246,164,0,0,0,3
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",070,8,11,11,9,6,8,3,4,4,4,3,6,5,6,1,1,0,0,0,2,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,84,14,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",080,3,0,3,7,9,7,4,6,17,19,11,78,67,63,25,22,23,0,0,2,1,4,3,0,0,0,2,5,4,7,14,7,5,2,5,0,227,195,0,0,0,3
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",100,0,0,0,5,3,2,2,5,2,11,13,12,11,5,8,1,0,0,0,1,0,0,1,2,0,0,0,1,2,2,0,2,0,3,0,0,75,19,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,0,0,0,4,2,1,11,4,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,33,11,0,0,0,1
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",130,2,1,0,1,0,1,0,1,1,1,1,1,4,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16,6,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",150,1,6,3,2,2,4,2,6,4,3,2,11,12,7,6,8,8,0,0,0,0,0,0,0,0,0,1,0,1,3,3,3,1,1,0,0,51,49,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,No Juvenile Reported,"Age, Race Reported",160,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",170,1,0,0,0,4,3,0,1,0,0,2,6,4,5,3,4,6,0,0,0,1,0,1,0,1,0,0,1,1,3,1,1,1,1,0,0,42,9,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",180,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",190,0,0,0,2,3,9,1,4,5,4,7,26,15,11,13,16,9,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,0,11,124,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,1,0,2,0,1,6,8,14,17,17,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,64,19,0,0,0,1
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,0,1,0,1,9,9,6,20,21,33,28,26,38,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,3,0,0,0,182,23,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",220,0,0,3,4,25,20,17,2,3,5,5,8,20,20,18,14,27,0,0,0,0,0,1,0,0,0,0,0,0,8,7,5,3,5,7,0,134,92,0,0,0,1
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",230,0,1,4,3,15,11,24,21,22,34,27,170,187,273,228,194,251,0,1,0,1,1,2,2,1,0,3,2,2,29,40,78,36,20,18,0,1327,370,0,0,0,4
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",240,3,3,0,3,5,9,3,11,6,9,13,24,17,14,15,7,9,0,0,2,2,2,1,1,1,1,0,2,5,8,6,9,5,3,3,0,151,51,0,0,0,0
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",250,8,11,22,25,27,34,22,19,20,25,17,54,37,21,18,12,15,0,5,2,1,1,4,5,2,1,6,2,6,5,5,7,2,0,1,0,319,122,0,0,0,1
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",260,58,23,38,18,35,55,60,43,60,71,99,310,240,214,165,89,125,0,27,22,20,8,9,9,8,9,9,12,35,73,60,50,40,27,24,0,1516,604,1,0,1,11
Florida,FL01700,8A,South Atlantic,1961,648,Adult Male Reported,Adult Female Reported,Juvenile Reported,"Age, Race Reported",270,0,3,1,0,0,0,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",020,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",030,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",040,0,0,0,2,0,0,0,1,0,1,0,5,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",050,20,12,7,2,1,1,1,1,0,0,1,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",060,0,0,0,7,8,8,3,2,2,1,3,8,6,2,9,1,10,0,0,0,0,4,0,0,3,0,2,2,3,6,3,3,1,1,0,0,51,46,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",070,7,7,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,5,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",080,0,0,0,5,5,4,3,3,2,3,1,12,8,5,5,5,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,23,50,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",100,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",130,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",150,0,0,0,1,0,0,0,1,0,2,0,4,1,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",190,0,0,0,0,0,0,1,0,1,1,1,3,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",210,0,0,0,0,0,0,0,0,0,0,0,5,3,4,6,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",220,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",230,0,0,0,3,1,1,3,2,4,3,1,23,51,56,59,72,134,0,0,0,0,0,0,0,0,0,3,0,1,3,8,18,11,6,10,0,286,187,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",240,0,0,0,3,1,3,0,3,2,2,2,17,12,13,13,8,17,0,0,0,0,0,0,0,0,1,0,3,2,1,3,7,6,0,0,0,46,73,0,0,0,0
Florida,FL02901,5,South Atlantic,1961,878,No Adult Male Reported,No Adult Female Reported,No Juvenile Reported,"Age, Race Reported",250,0,0,0,4,7,7,5,6,6,7,7,20,18,23,18,11,32,0,0,0,0,2,0,0,1,0,2,1,0,3,0,2,2,0,2,0,103,83,0,0,0,0
